CUSTOMER,Tahun,Bulan OK,NO REK, NO.OK , NAMA BARANG ,  PEMAKAIAN BAHAN BAKU ,  Waste_Total @Kg , Waste %
PT PERFETTI VAN MELLE INDONESIA,2025,4,124.3100.012,OK/TAB/25/II/00368,HEATSEAL FOIL PAPER/SILVER (AL SIW/MTS 14P 8DP24RL37G/ID)300032 50 GSM X 161 MM X 1000 M,3155,112.8,3.58%
PT PERFETTI VAN MELLE INDONESIA,2025,4,124.0855.225,OK/TAB/25/III/00113,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS SODA KICK 8DP24RL37G/TH) 301799 80 GSM X 130 MM X 1000 M,1176.8,178.4,15.16%
PT PERFETTI VAN MELLE INDONESIA,2025,4,124.0855.206,OK/TAB/25/III/00184,CETAKAN PAPER/MIXED COLORS (PA SOW/MENTOS FRUIT 16DP20RL37G /TR) 326321 80 GSM X 130 MM X 1000 M,1188,137.6,11.58%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.180,OK/TAB/25/IV/00302,CETAKAN PAPER/MIXED COLORS (PASOW/MTS PEACH ORANGE 18DP14RL29G/ID) 326270 80 GSM X 100 MM X 1000 M,499.3,75.3,15.08%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.186,OK/TAB/25/IV/00322,CETAKAN PAPER/MIXED COLORS (PASOW/MTS TUTTI FRT 12DP24RL29G/SA) YTF 326274 80 GSM X 100 MM X 1000 M,1195.7,307.7,25.73%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.187,OK/TAB/25/IV/00317,CETAKAN PAPER/MIXED COLORS (PASOW/MTS MINT 12DP24RL29G/SA YTF) 326271 80 GSM X 100 MM X 1000 M,952.8,96.8,10.16%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.189,OK/TAB/25/IV/00072,CETAKAN PAPER/MIXED COLORS (PASOW/MTS STRAWBERRY 12DP24RL29G/SA YTF) 326273 80 GSM X 100 MM X 1000 M,947.2,155.2,16.39%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.3555.012,OK/TAB/25/IV/00074,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (AL SOW/CHU BB BLUEBERI 20G/ID) 326281 100 GSM X 110 MM X 700 M,1847.8,592.7,32.08%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.3555.013,OK/TAB/25/IV/00073,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (PA SOW/CHU BB TUTTI FRUTTI 20G/ID) 326279 100 GSM X 110 MM X 700 M,1688.5,287.1,17.00%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.201,OK/TAB/25/IV/00079,CETAKAN PAPER/MIXED COLORS (PA SOW/MENTOS TUTTI 6DP40RL37G /SA NW DISTR) 326314 80 GSM X 130 MM X 1000 M,1283.8,327,25.47%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.199,OK/TAB/25/V/00117,CETAKAN PAPER/MIXED COLORS (PA SOW/MENTOS FRUIT 6DP40RL37G /SA NW DISTR) 326312 80 GSM X 130 MM X 1000 M,1241.2,211.6,17.05%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.207,OK/TAB/25/IV/00234,CETAKAN PAPER/MIXED COLORS (PA SOW/MENTOS MINT 16DP20RL37G /TR) 326306 80 GSM X 130 MM X 1000 M,2318.4,207.2,8.94%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.205,OK/TAB/25/IV/00137,CETAKAN PAPER/MIXED COLORS (PA SOW/MENTOS STRAWBERRY 16DP20RL37G /TR) 326322 80 GSM X 130 MM X 1000 M,2747.6,376.4,13.70%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.3102.006,OK/TAB/25/III/00250,HEATSEAL FOIL PAPER/BLUE (AL SIW/MTS MINT 14P 37G PROCESS BLUE/EXP) 300078 50 GSM X 161 MM X 1000 M,6780.77,1142.88,16.85%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.3100.011,OK/TAB/25/III/00270,HEATSEAL FOIL PAPER/SILVER (AL SIW/MTS 11P 18DP14RL29G/ID) 300036 50 GSM X 132 MM X 1000 M,3210.33,121.77,3.79%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.3104.004,OK/TAB/25/IV/00082,HEATSEAL FOIL PAPER/RED (AL SIW/MTS 11P 12DP24RL29G/MENA RED ) 300056 50 GSM X 132 MM X 1000 M,804.8,92,11.43%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.3555.025,OK/TAB/25/IV/00075,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (AL  SOW/CHU BB STROBERI 20G/ID) 326280 100 GSM X 110 MM X 700 M,2358.2,239.94,10.17%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.3555.025,OK/TAB/25/IV/00093,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (AL  SOW/CHU BB STROBERI 20G/ID) 326280 100 GSM X 110 MM X 700 M,1118.36,279.06,24.95%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.224,OK/TAB/25/IV/00080,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS RAINBOW 12JR70RL10G/ID NMD) 326347 80 GSM X 42 MM X 1000 M,912.2,223.4,24.49%
PT PERFETTI VAN MELLE INDONESIA,2025,5,123.3405.015,OK/TAB/25/IV/00243,BSJ PAPER PE/WHITE 55 GSM X 998 MM,7284.8,46.89,0.64%
PT PERFETTI VAN MELLE INDONESIA,2025,5,123.3405.015,OK/TAB/25/V/00291,BSJ PAPER PE/WHITE 55 GSM X 998 MM,17598,189.21,1.08%
PT PERFETTI VAN MELLE INDONESIA,2025,5,124.0855.228,OK/TAB/25/IV/00358,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS BERRY GOOD 14P 6DP40RL37GR/MEA) 326340 80 GSM X 130 MM X 1000 M,1167.7,190.1,16.28%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.189,OK/TAB/25/VI/00193,CETAKAN PAPER/MIXED COLORS (PASOW/MTS STRAWBERRY 12DP24RL29G/SA YTF) 326273 80 GSM X 100 MM X 1000 M,1044,212,20.31%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.190,OK/TAB/25/V/00272,CETAKAN PAPER/MIXED COLORS (PASOW/MTS FRUIT 12DP24RL29G/SA YTF) 326272 80 GSM X 100 MM X 1000 M,994,154,15.49%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3555.012,OK/TAB/25/V/00242,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (AL SOW/CHU BB BLUEBERI 20G/ID) 326281 100 GSM X 110 MM X 700 M,2337.1,843.3,36.08%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.198,OK/TAB/25/V/00271,CETAKAN PAPER/MIXED COLORS (PA SOW/MENTOS MINT 6DP40RL37G /SA NW DISTR) 326311 80 GSM X 130 MM X 1000 M,1344.7,211.1,15.70%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3104.003,OK/TAB/25/III/00191,HEATSEAL FOIL PAPER/RED (AL SIW/MTS 14P 8DP20RL37G- RHODAMINT) 300047 50 GSM X 161 MM X 1000 M,1062.6,0,0.00%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3205.003,OK/TAB/25/IV/00230,PAPER PE + SILICONE/WHITE (PA IW/CHU BIG BABOL 20G/ID) 302010 60 GSM X 41 MM X 1250 M,6626.41,466.41,7.04%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3205.003,OK/TAB/25/V/00249,PAPER PE + SILICONE/WHITE (PA IW/CHU BIG BABOL 20G/ID) 302010 60 GSM X 41 MM X 1250 M,3387.33,293.3,8.66%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3100.011,OK/TAB/25/IV/00331,HEATSEAL FOIL PAPER/SILVER (AL SIW/MTS 11P 18DP14RL29G/ID) 300036 50 GSM X 132 MM X 1000 M,1949,48.2,2.47%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3100.011,OK/TAB/25/V/00270,HEATSEAL FOIL PAPER/SILVER (AL SIW/MTS 11P 18DP14RL29G/ID) 300036 50 GSM X 132 MM X 1000 M,1961.5,-5.3,-0.27%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3104.004,OK/TAB/25/V/00248,HEATSEAL FOIL PAPER/RED (AL SIW/MTS 11P 12DP24RL29G/MENA RED ) 300056 50 GSM X 132 MM X 1000 M,601,99.4,16.54%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3104.005,OK/TAB/25/IV/00321,HEATSEAL FOIL PAPER/RED (AL SIW/MTS 11P 12DP24RL29G/RHODAMINE ) 300055 50 GSM X 132 MM X 1000 M,804.5,170.9,21.24%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3100.009,OK/TAB/25/IV/00330,HEATSEAL FOIL PAPER/SILVER (AL SIW/MTS MINI 12JR70RL10G/ID) 300029 50 GSM X 69 MM X 1000 M,775.35,-11.25,-1.45%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.219,OK/TAB/25/V/00243,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS MINT 18DP14RL29G/ID NF) 326335 80 GSM X 100 MM X 1000 M,1977,273,13.81%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.224,OK/TAB/25/V/00247,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS RAINBOW 12JR70RL10G/ID NMD) 326347 80 GSM X 42 MM X 1000 M,600,129.6,21.60%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.206,OK/TAB/25/V/00046,CETAKAN PAPER/MIXED COLORS (PA SOW/MENTOS FRUIT 16DP20RL37G /TR) 326321 80 GSM X 130 MM X 1000 M,1554.5,212.9,13.70%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.3103.003,OK/TAB/25/IV/00359,HEATSEAL FOIL PAPER/GREEN (AL SIW/MTS BERRY GOOD 11P 29G/GREEN) 300084 50 GSM X 132 MM X 1000 M,1114.6,5.8,0.52%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.234,OK/TAB/25/V/00348,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS GRAPE 14P 8DP24RL/MY NHL) 326357 80 GSM X 130 MM X 1000 M,1215,247.8,20.40%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.235,OK/TAB/25/V/00351,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS BERRY GOOD 11P/MEA) 326362 80 GSM X 100 MM X 1000 M,894.6,118.6,13.26%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.230,OK/TAB/25/IV/00357,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS RAINBOW 11P YTF /SA NHL) 326361 80 GSM X 100 MM X 1000 M,1053.5,301.5,28.62%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.229,OK/TAB/25/V/00311,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS RAINBOW 14P /MEA NHL) 326360 80 GSM X 130 MM X 1000 M,1158.7,201.9,17.42%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.231,OK/TAB/25/V/00312,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS RAINBOW 14P 8DP24RL/MY NHL)  326355 80 GSM X 130 MM X 1000 M,1192,235.2,19.73%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.233,OK/TAB/25/V/00390,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS MTHL MINT 14P 8DP24RL/MY NHL) 326352 80 GSM X 130 MM X 1000 M,1215.1,237.5,19.55%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.226,OK/TAB/25/VI/00005,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS MINT 14P 8DP24RL/MY NHL) 326353 80 GSM X 130 MM X 1000 M,1228.4,271.6,22.11%
PT PERFETTI VAN MELLE INDONESIA,2025,6,123.3100.011,OK/TAB/25/V/00366,BSJ HEATSEAL FOIL PAPER/SILVER 6.35 U 50 GSM X 975 MM,546,-39.6,-7.25%
PT PERFETTI VAN MELLE INDONESIA,2025,6,123.3100.011,OK/TAB/25/VI/00020,BSJ HEATSEAL FOIL PAPER/SILVER 6.35 U 50 GSM X 975 MM,496,-35.92,-7.24%
PT PERFETTI VAN MELLE INDONESIA,2025,6,123.3100.011,OK/TAB/25/VI/00184,BSJ HEATSEAL FOIL PAPER/SILVER 6.35 U 50 GSM X 975 MM,1087,-79.32,-7.30%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.239,OK/TAB/25/V/00412,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS BERRY GOOD 14P 37G /ID) 326345 80 GSM X 130 MM X 1000 M,2250.4,336.8,14.97%
PT PERFETTI VAN MELLE INDONESIA,2025,6,124.0855.227,OK/TAB/25/VI/00004,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS FRUIT 14P 8DP24RL/MY NHL) 326354 80 GSM X 130 MM X 1000 M,1180,223.2,18.92%
PT PERFETTI VAN MELLE INDONESIA,2025,7,124.0855.187,OK/TAB/25/VI/00044,CETAKAN PAPER/MIXED COLORS (PASOW/MTS MINT 12DP24RL29G/SA YTF) 326271 80 GSM X 100 MM X 1000 M,920.9,152.9,16.60%
PT PERFETTI VAN MELLE INDONESIA,2025,7,124.3555.020,OK/TAB/25/V/00358,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (AL SOW/CHU BB TUTTI FRUTTI 20G/ID) 326279 100 GSM X 110 MM X 700 M,4864.5,976,20.06%
PT PERFETTI VAN MELLE INDONESIA,2025,7,124.3555.025,OK/TAB/25/V/00374,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (AL  SOW/CHU BB STROBERI 20G/ID) 326280 100 GSM X 110 MM X 700 M,2943.85,579.95,19.70%
PT PERFETTI VAN MELLE INDONESIA,2025,7,124.0855.224,OK/TAB/25/V/00373,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS RAINBOW 12JR70RL10G/ID NMD) 326347 80 GSM X 42 MM X 1000 M,596,108.8,18.26%
PT PERFETTI VAN MELLE INDONESIA,2025,7,124.3555.027,OK/TAB/25/V/00414,CETAKAN FOIL PAPER HOTMELT/MIXED COLORS (AL SOW/CHU BB TP APPLE/BLU 20G/ID) 326329 100 GSM X 110 MM X 700 M,1133,401.5,35.44%
PT PERFETTI VAN MELLE INDONESIA,2025,7,124.0855.232,OK/TAB/25/IV/00360,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS RAINBOW 11P /TH NHL) 326359 80 GSM X 100 MM X 1000 M,942,166,17.62%
PT PERFETTI VAN MELLE INDONESIA,2025,7,124.0855.236,OK/TAB/25/V/00415,CETAKAN PAPER/MIXED COLORS (PA SOW/MTS BERRY GOOD 8DP24RL37GR/THTWMY) 326346 80 GSM X 130 MM X 1000 M,1706.5,396.1,23.21%
PT TRI SAKTI PURWOSARI MAKMUR,2024,1,124.0105.075,OK/TAB/23/XII/00259,"LAMINATING BOARD/WHITE (INNER FRAME WHITE 84 MM X 600 M, ROLL) 1000024550 250 GSM X 84 MM X 600 M",2908.8,388.8,13.37%
PT TRI SAKTI PURWOSARI MAKMUR,2024,1,123.0690.038,OK/TAB/24/I/00340,BSJ FOIL PAPER/SILVER COATING 6.35 U 50 GSM X 1058 MM,4886.43,-292.48,-5.99%
PT TRI SAKTI PURWOSARI MAKMUR,2024,2,124.0105.056,OK/TAB/24/I/00350,"LAMINATING BOARD/WHITE (INNER FRAME WHITE 70 MM X 600 M, ROLL) PF072 250 GSM X 70 MM X 600 M",4519,487,10.78%
PT TRI SAKTI PURWOSARI MAKMUR,2024,2,124.0690.016,OK/TAB/23/XII/00271,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,42035.72,1631.72,3.88%
PT TRI SAKTI PURWOSARI MAKMUR,2024,2,124.0111.033,OK/TAB/24/I/00348,"LAMINATING BOARD/BLACK (INNER FRAME, BLACK GLOSSY 76 MM X 600 M) 1000024546 250 GSM X 76 MM X 600 M",698,242,34.67%
PT TRI SAKTI PURWOSARI MAKMUR,2024,2,124.1002.002,OK/TAB/24/I/00369,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,6022.27,-202.13,-3.36%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0105.056,OK/TAB/24/III/00009,"LAMINATING BOARD/WHITE (INNER FRAME WHITE 70 MM X 600 M, ROLL) PF072 250 GSM X 70 MM X 600 M",1379,68.6,4.97%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0690.016,OK/TAB/24/I/00347,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,47455.8,1591.8,3.35%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0690.016,OK/TAB/24/IV/00002,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,8797.5,383.5,4.36%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0111.033,OK/TAB/24/III/00007,"LAMINATING BOARD/BLACK (INNER FRAME, BLACK GLOSSY 76 MM X 600 M) 1000024546 250 GSM X 76 MM X 600 M",698,242,34.67%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.1002.002,OK/TAB/24/III/00010,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,4234.8,130.8,3.09%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0105.077,OK/TAB/24/I/00349,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",146,9.2,6.30%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0105.077,OK/TAB/24/III/00008,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",548,92,16.79%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0105.077,OK/TAB/24/III/00301,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",480,24,5.00%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0100.015,OK/TAB/24/III/00014,LAMINATING BOARD/SILVER (INNER FRAME SILVER DOVE 96 MM X 600 M) 1000024552 250 GSM X 96 MM X 600 M,1369,375.4,27.42%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0100.015,OK/TAB/24/III/00015,LAMINATING BOARD/SILVER (INNER FRAME SILVER DOVE 96 MM X 600 M) 1000024552 250 GSM X 96 MM X 600 M,1367,103.97,7.61%
PT TRI SAKTI PURWOSARI MAKMUR,2024,3,124.0105.085,OK/TAB/24/III/00303,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 70 MM X 600 M, 250 GSM) 1000024555 250 GSM X 70 MM X 600 M",420,0,0.00%
PT TRI SAKTI PURWOSARI MAKMUR,2024,4,124.0690.016,OK/TAB/24/III/00011,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,46395.15,132.05,0.28%
PT TRI SAKTI PURWOSARI MAKMUR,2024,4,124.1002.002,OK/TAB/24/III/00304,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,4138.27,102.67,2.48%
PT TRI SAKTI PURWOSARI MAKMUR,2024,4,124.0105.077,OK/TAB/24/III/00302,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",2372,354.2,14.93%
PT TRI SAKTI PURWOSARI MAKMUR,2024,4,123.0905.214,OK/TAB/24/IV/00148,BSJ CETAKAN BOARD/WHITE 250 GSM X 980 MM,3427,42.59,1.24%
PT TRI SAKTI PURWOSARI MAKMUR,2024,5,124.0690.016,OK/TAB/24/III/00305,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,28674.63,282.63,0.99%
PT TRI SAKTI PURWOSARI MAKMUR,2024,5,124.1002.002,OK/TAB/24/IV/00312,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,4385.78,88.57,2.02%
PT TRI SAKTI PURWOSARI MAKMUR,2024,5,124.0105.085,OK/TAB/24/IV/00311,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 70 MM X 600 M, 250 GSM) 1000024555 250 GSM X 70 MM X 600 M",1475.14,183.64,12.45%
PT TRI SAKTI PURWOSARI MAKMUR,2024,5,124.0105.085,OK/TAB/24/V/00137,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 70 MM X 600 M, 250 GSM) 1000024555 250 GSM X 70 MM X 600 M",420,0,0.00%
PT TRI SAKTI PURWOSARI MAKMUR,2024,5,124.0105.086,OK/TAB/24/IV/00149,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 68 MM X 600 M, 250 GSM) 1000042627 250 GSM X 68 MM X 600 M",1311.46,138.46,10.56%
PT TRI SAKTI PURWOSARI MAKMUR,2024,6,124.1002.002,OK/TAB/24/V/00389,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,8606.8,520.4,6.05%
PT TRI SAKTI PURWOSARI MAKMUR,2024,6,124.0105.077,OK/TAB/24/V/00396,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",1279.26,85.86,6.71%
PT TRI SAKTI PURWOSARI MAKMUR,2024,6,124.0105.077,OK/TAB/24/V/00394,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",456,0,0.00%
PT TRI SAKTI PURWOSARI MAKMUR,2024,6,124.0690.017,OK/TAB/24/VI/00006,FOIL PAPER/SILVER COATING (DOVE) 1000043498 50 GSM X 140 MM X 2000 M,1423,51,3.58%
PT TRI SAKTI PURWOSARI MAKMUR,2024,7,124.0105.075,OK/TAB/24/VII/00004,"LAMINATING BOARD/WHITE (INNER FRAME WHITE 84 MM X 600 M, ROLL) 1000024550 250 GSM X 84 MM X 600 M",1140.8,131,11.48%
PT TRI SAKTI PURWOSARI MAKMUR,2024,7,124.0111.033,OK/TAB/24/VII/00001,"LAMINATING BOARD/BLACK (INNER FRAME, BLACK GLOSSY 76 MM X 600 M) 1000024546 250 GSM X 76 MM X 600 M",1184.5,178.8,15.09%
PT TRI SAKTI PURWOSARI MAKMUR,2024,7,124.1002.002,OK/TAB/24/VII/00005,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,5389,160.2,2.97%
PT TRI SAKTI PURWOSARI MAKMUR,2024,7,124.0105.077,OK/TAB/24/VII/00002,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",1400.7,38.7,2.76%
PT TRI SAKTI PURWOSARI MAKMUR,2024,7,124.0100.015,OK/TAB/24/VII/00003,LAMINATING BOARD/SILVER (INNER FRAME SILVER DOVE 96 MM X 600 M) 1000024552 250 GSM X 96 MM X 600 M,1372,666.4,48.57%
PT TRI SAKTI PURWOSARI MAKMUR,2024,8,124.0105.075,OK/TAB/24/VII/00357,"LAMINATING BOARD/WHITE (INNER FRAME WHITE 84 MM X 600 M, ROLL) 1000024550 250 GSM X 84 MM X 600 M",1209.4,75.4,6.23%
PT TRI SAKTI PURWOSARI MAKMUR,2024,8,124.0690.016,OK/TAB/24/VI/00359,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,17097.85,171.85,1.01%
PT TRI SAKTI PURWOSARI MAKMUR,2024,8,124.0105.077,OK/TAB/24/VII/00358,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",456,0,0.00%
PT TRI SAKTI PURWOSARI MAKMUR,2024,8,124.0690.017,OK/TAB/24/VII/00111,FOIL PAPER/SILVER COATING (DOVE) 1000043498 50 GSM X 140 MM X 2000 M,15515.75,-108.25,-0.70%
PT TRI SAKTI PURWOSARI MAKMUR,2024,9,124.0100.015,OK/TAB/24/IX/00015,LAMINATING BOARD/SILVER (INNER FRAME SILVER DOVE 96 MM X 600 M) 1000024552 250 GSM X 96 MM X 600 M,1327.8,87.6,6.60%
PT TRI SAKTI PURWOSARI MAKMUR,2024,10,124.0105.075,OK/TAB/24/IX/00014,"LAMINATING BOARD/WHITE (INNER FRAME WHITE 84 MM X 600 M, ROLL) 1000024550 250 GSM X 84 MM X 600 M",1008,0,0.00%
PT TRI SAKTI PURWOSARI MAKMUR,2024,10,124.0690.016,OK/TAB/24/VII/00360,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,25142.64,488.64,1.94%
PT TRI SAKTI PURWOSARI MAKMUR,2024,10,124.1002.002,OK/TAB/24/VII/00359,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,5797.04,118.12,2.04%
PT TRI SAKTI PURWOSARI MAKMUR,2024,11,124.1002.002,OK/TAB/24/X/00255,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,1922.13,37.33,1.94%
PT TRI SAKTI PURWOSARI MAKMUR,2024,11,124.0105.077,OK/TAB/24/XI/00011,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",11571.2,536,4.63%
PT TRI SAKTI PURWOSARI MAKMUR,2024,11,124.0105.077,OK/TAB/24/XI/00012,"LAMINATING BOARD/WHITE (INNER FRAME, WHITE 76 MM X 600 M) 1000024548 250 GSM X 76 MM X 600 M",5900,450.2,7.63%
PT TRI SAKTI PURWOSARI MAKMUR,2024,11,124.0690.017,OK/TAB/24/X/00257,FOIL PAPER/SILVER COATING (DOVE) 1000043498 50 GSM X 140 MM X 2000 M,3554.72,26.72,0.75%
PT TRI SAKTI PURWOSARI MAKMUR,2024,12,124.0690.016,OK/TAB/24/X/00256,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,22928.98,934.98,4.08%
PT TRI SAKTI PURWOSARI MAKMUR,2025,1,124.0105.059,OK/TAB/25/I/00164,"LAMINATING BOARD/WHITE (INNER FRAME WHITE 96 MM X 600 M, ROLL) PF055 250 GSM X 96 MM X 600 M",2739.17,217.37,7.94%
PT TRI SAKTI PURWOSARI MAKMUR,2025,1,124.0690.016,OK/TAB/24/XII/00013,FOIL PAPER/SILVER COATING (DOVE) 1000026764 50 GSM X 70 MM X 2000 M,63599.6,887.77,1.40%
PT TRI SAKTI PURWOSARI MAKMUR,2025,1,124.1002.002,OK/TAB/24/XII/00012,CETAKAN FOIL PAPER/BLUE (FOIL SILVER BRIGHT PRINTED POP) 1000024539 50 GSM X 76 MM X 2000 M,4297.82,71.75,1.67%
PT TRI SAKTI PURWOSARI MAKMUR,2025,1,124.0690.017,OK/TAB/24/XII/00014,FOIL PAPER/SILVER COATING (DOVE) 1000043498 50 GSM X 140 MM X 2000 M,23177,-524.7,-2.26%
